gene;Arabidopsis_G18_wt22;Arabidopsis_G18_wt29;Arabidopsis_G17_mut22;Arabidopsis_Ruben_mut29
AT2G09455;1,677106534;0;0;0
AT2G09460;0;0;0;0
AT2G09465;0;0;0;0
AT2G09470;0;0;0;0
AT2G09475;0;0;0;0
AT2G09480;0;0;0;0
AT2G09490;0;0;0;0
AT2G09495;0;0;0;0
AT2G09500;0;0;0;0
AT2G09505;0;0;0;0
AT2G09510;0;0;0;0
AT2G09515;0;0;0;0
AT2G09525;0,450707555;0;0;0,754235805
AT2G09530;0;0;0;0
AT2G09535;0;0;0;0
AT2G09540;0;0;0;0
AT2G09545;0;0;0;0
AT2G09550;0;0;0;0
AT2G09555;0;0;0;0
AT2G09560;0;0;0;0
AT2G09565;0;0;0;0
AT2G09570;0;0;0;0
AT2G09575;0;0;0;0
AT2G09585;0;0;0;0
AT2G09590;0;0;0;0
AT2G09605;0;0;0;0
AT2G09610;0;0;0;0
AT2G09615;0;0;0;0
AT2G09620;0;0;0;0
AT2G09625;0;0;0;0
AT2G09630;0;0;0;0
AT2G09635;0;0;0;0
AT2G09640;0;0,670138098;2,34731673;0,635571769
AT2G09645;0;0;0;0
AT2G09650;0;0;0;0
AT2G09655;0;0;0;0
AT2G09660;0;0;0;0
AT2G09665;0;0;0;0
AT2G09670;0;0;0;0
AT2G09675;0;0;1,545838882;0
AT2G09680;0;0;0;0
AT2G09685;0;0;0;0
AT2G09690;0;0;0;0
AT2G09695;0;0;0;0
AT2G09700;0;0;0;0
AT2G09705;22,28323367;7,863578526;0;11,18695205
AT2G09710;0;0;0;0
AT2G09715;0;0;0;0
AT2G09720;0;0;0;0
AT2G09725;0;0;0;0
AT2G09730;0;0;0;0
AT2G09735;0;0;5,741687277;0
AT2G09740;0;0;0;0
AT2G09745;0;0;0;1,395928572
AT2G09750;0;0;0;0
AT2G09755;0;0;0;0
AT2G09760;0,594496719;0;0;0,994859542
AT2G09765;0;0;0;0
AT2G09770;0;0;0;0
AT2G09775;0;0;0;0
AT2G09780;0;0;0;0
AT2G09785;0;1,683370852;0;0
AT2G09795;1,782658694;3,243726142;0,786972522;2,983187214
AT2G09805;0;0;0;0
AT2G09815;0;2,465990634;2,467918216;4,677585214
AT2G09825;0;0;0;0
AT2G09835;0;0;0;0
AT2G09838;0;0;0;0
AT2G09840;0;0;0;0
AT2G09845;0;0;0;0
AT2G09875;0;0;0;0
AT2G09885;0;0;3,16115367;0
AT2G09895;0;0;0;0
AT2G09905;0;0;0;1,596541061
AT2G09915;0;0;0;0
AT2G09925;0;0;0;0
AT2G09935;0;0;0;0
AT2G09945;0;2,510026181;1,255994092;0
AT2G09955;0;0;0;0
AT2G09965;0;0;0;0
AT2G09970;0;0;0;0
AT2G09975;0;0;2,534618708;0,480400644
AT2G09990;25,6312508;33,22108138;33,52643614;43,4221118
AT2G09995;0;0;0;0
AT2G10020;0;0;0;0
AT2G10025;0;0;0;0
AT2G10260;0;0;0;0
AT2G10440;0;0;0;0
AT2G10450;0;0;6,862016502;0
AT2G10455;0;0;0;0
AT2G10535;0;0;0;0
AT2G10537;0;0;0;0
AT2G10545;0;0;0;0
AT2G10550;0;0;0;0
AT2G10553;0;0;0;0
AT2G10556;0;0;0;0
AT2G10557;0;0;0;0
AT2G10560;0;0;0;0
AT2G10602;0;0;0;0
AT2G10606;10,62167472;3,748305764;0;3,554964763
AT2G10608;0;0;0;0
AT2G10615;0;0,208085072;0;0,197351856
AT2G10625;0;0;0;0
AT2G10920;0;0;0;0
AT2G10921;0;0;0;0
AT2G10930;0;0;0;0
AT2G10931;0,566489318;2,498870509;1,500494275;0,947990603
AT2G10940;228,0111131;383,8633062;326,92984;350,3458768
AT2G10950;5,471329696;6,178525985;7,922424272;4,761113522
AT2G10955;0;0;0;0
AT2G10965;0;0;0;0
AT2G10970;0;0;0;0
AT2G10975;0;0;0;0
AT2G11000;3,55417577;6,379328079;7,466401802;6,66555893
AT2G11005;0;0;0;0
AT2G11010;0;0;0;0
AT2G11015;0;0;0;0
AT2G11025;0;0;0;0
AT2G11035;1,088782146;0;0,640871701;1,214680443
AT2G11045;0;0;0;0
AT2G11200;0;0;0;0
AT2G11205;0;0;0;0
AT2G11215;58,88102288;58,05799689;39,75494343;55,0633129
AT2G11225;45,76004516;62,17708461;45,71081223;63,72106651
AT2G11270;2,360372159;1,388261394;0;6,583268079
AT2G11271;0;0;0;0
AT2G11405;0;0;0;0
AT2G11462;0;0;0;0
AT2G11520;5,355466243;6,562159951;5,253831496;6,223677806
AT2G11522;0;0;0;0
AT2G11570;0;0;0;0
AT2G11620;0;0;0;0
AT2G11623;0;0;0;0
AT2G11626;0;0;0;0
AT2G11773;0;0;0;0
AT2G11778;0;0;0;0
AT2G11810;0,171317334;1,813696337;0;1,003417473
AT2G11815;0;0;0;0
AT2G11851;0;0;0;0
AT2G11852;0;0;0;0
AT2G11890;23,91371418;25,58060453;26,12844745;27,76274076
AT2G11891;9,540426391;0;0;0
AT2G11910;23,62506311;32,53502291;25,18347648;29,41042277
AT2G12170;0,906544072;1,999451866;0;0
AT2G12190;0,181567089;1,121288049;0;1,823058853
AT2G12200;0;0;0;0
AT2G12205;0;0;0;0
AT2G12280;0;0;0;0
AT2G12290;0;0;0;0
AT2G12400;4,240870584;5,676644801;2,453194518;5,750918214
AT2G12405;0;0;0;0
AT2G12461;2,377986877;14,68552631;12,59743328;17,90747175
AT2G12462;6,889734951;4,558750254;8,820473104;6,917769268
AT2G12465;0;0;0;0
AT2G12475;0;0;0;0
AT2G12480;0;0;0;0,140106336
AT2G12550;1,417623417;1,111707098;1,947008142;1,97693295
AT2G12646;0,769067357;2,035483822;0;1,715992645
AT2G12875;0;0;0;0
AT2G12880;0;0;0;0
AT2G12900;0;0;0;0
AT2G12905;0;0;0;0
AT2G12935;0;0;0;0
AT2G12940;0;0;0;0
AT2G12945;0;0;0;0
AT2G13100;3,599115273;4,422668157;3,404711697;5,592723911
AT2G13105;0;0;0;0
AT2G13125;0;0;0;0
AT2G13126;0;0;0;0
AT2G13150;0;0;0;0
AT2G13275;0;0;0;0
AT2G13290;3,398112124;4,360607772;1,772881627;6,591245864
AT2G13295;0;0;0;0
AT2G13350;0;0;0;0
AT2G13360;257,058357;272,9581201;281,7653246;264,8867084
AT2G13370;8,726804349;10,58082028;8,824242457;12,11548961
AT2G13422;0;0;0;0
AT2G13430;0;0;0;0
AT2G13440;6,945092075;8,100328304;9,353838527;10,04635406
AT2G13450;0;0;0;0
AT2G13463;0;0;0;0
AT2G13500;0;0;0;0
AT2G13510;0;0;0;0
AT2G13540;13,28159258;11,81268845;10,86854122;13,91387428
AT2G13542;0;0;0;0
AT2G13547;0;0;0;0
AT2G13550;0;0;0;0,175640552
AT2G13555;0;0;12,02319131;20,50941209
AT2G13560;30,42245694;38,93634517;32,66147613;40,15468939
AT2G13570;0,84822602;0,249443596;0,998554309;0
AT2G13600;0,85889553;1,262906255;0,50555737;0,958211526
AT2G13610;3,038710582;6,458394197;2,073179671;5,316267201
AT2G13620;0;0;0;0
AT2G13630;0;0;0;0
AT2G13640;0;0;0;0
AT2G13650;4,145043792;4,266364284;2,744806601;3,612769068
AT2G13660;0,373126746;0,987551284;0;0
AT2G13665;0,677979237;1,794401696;1,795804319;3,403689667
AT2G13680;0,051320702;0,090553368;0;0
AT2G13690;1,282940076;7,498497943;2,831833685;5,367334821
AT2G13720;0;0;0;0
AT2G13760;0;0;0;0
AT2G13770;0;0;0;0
AT2G13790;3,19801527;3,724229934;4,17891571;4,067302117
AT2G13800;0,823031188;2,05729223;1,816676775;1,836400222
AT2G13810;0;0,540274694;0;0,512406836
AT2G13820;5,001896681;7,787338845;6,49452162;10,8323026
AT2G13840;2,686415784;2,1877271;1,277171684;3,458136929
AT2G13845;0;0;0;0
AT2G13895;0;0;0;0
AT2G13900;0,146843429;0;0;0
AT2G13905;0;0;0;0
AT2G13950;0;0;0;0
AT2G13960;0,335421307;0,295918876;0;0,561310226
AT2G13965;0;0;0;0
AT2G13980;0;0;0;0
AT2G13985;0;0;0;0
AT2G14000;0;0;0;0
AT2G14045;10,17742216;9,406394693;13,90667223;9,934977569
AT2G14050;2,310822362;1,716781266;2,577184824;1,526463877
AT2G14060;0,410103271;0;0;0,514714975
AT2G14070;0;0,374830576;0;0
AT2G14080;5,50481661;9,019245114;9,026295152;9,277826349
AT2G14095;0,31833191;0,56168418;0,843184845;0
AT2G14100;0,70615012;1,245974215;0,467605557;2,067985042
AT2G14110;3,74882637;2,480496462;5,240696917;2,091155743
AT2G14115;0,377995541;0,333479161;0,33373983;0,948834011
AT2G14120;7,796405768;13,55993172;10,32540407;13,88561036
AT2G14160;0;0;0;0
AT2G14170;9,566541466;10,79809939;7,452786135;7,651414225
AT2G14210;0;0;0;0
AT2G14247;0,291537275;0;0,514808191;0,243936283
AT2G14255;5,491185104;6,696795651;5,846451972;6,486504382
AT2G14260;12,85947562;12,84656723;9,183292114;11,70923112
AT2G14265;0;0;0;0
AT2G14270;0;0;0;0
AT2G14282;0;0;0;0
AT2G14285;7,758440662;9,289279502;6,85008256;5,100601616
AT2G14288;0;0;0;0
AT2G14289;0;0;0;0
AT2G14290;0;0;0;0
AT2G14365;0;0;0;0
AT2G14378;0;0;0;0
AT2G14390;0;0;0;0
AT2G14395;0;0;0;0
AT2G14440;0;0;0;0
AT2G14460;5,208250604;6,265741433;2,926298271;9,904248039
AT2G14500;0;0;0;0
AT2G14510;0;0;0,099484681;0,094279476
AT2G14520;0,164337412;2,754685773;0;2,750101673
AT2G14530;3,810166512;4,246035479;4,780523768;4,194813676
AT2G14540;0;0;0;0
AT2G14560;0;0;0;0,139155719
AT2G14580;1,455023934;0;0,321167439;0
AT2G14610;0;0;0;0
AT2G14620;0;1,035825101;0;0,392958522
AT2G14635;0;0;0;0
AT2G14660;5,044594852;7,417491618;3,340480329;8,090124296
AT2G14670;0;0;0;0
AT2G14680;3,809652759;4,561345614;4,324652586;3,984535654
AT2G14690;0;0;0;0
AT2G14692;0;0;0;0
AT2G14695;0;0;0;0
AT2G14700;0;0;0;0
AT2G14710;0;0;0;0
AT2G14720;9,482152839;16,95103037;13,5493928;18,47774363
AT2G14740;8,632755546;9,072094628;9,191274693;10,72862872
AT2G14750;30,38522426;39,68794338;42,85467396;39,12662456
AT2G14755;0;0;0;0
AT2G14760;0;0,413720283;0;0
AT2G14765;0;0;0;0
AT2G14775;0;1,082074412;0;0,821008028
AT2G14800;0;0,297170119;0;0,56368363
AT2G14810;0;0;0;0
AT2G14820;0,818551079;0,309493136;1,032450189;0,293529201
AT2G14825;2,124334943;2,248983458;1,125370706;2,488475334
AT2G14830;0;0;0;0
AT2G14835;7,426536793;9,59931964;12,65660822;14,16205475
AT2G14846;0;1,272049467;0;0
AT2G14850;1,576361619;2,582754855;1,590629974;2,826385412
AT2G14860;1,159782499;1,790591926;1,535992775;4,124276681
AT2G14870;0;0;0;0
AT2G14878;5,826747273;17,99186767;9,646034626;15,8449858
AT2G14880;16,21202983;26,87929791;14,56071747;26,42835646
AT2G14890;33,24638816;51,84559589;59,53467366;51,71807664
AT2G14900;1,340744354;7,88563625;3,551310083;10,0964988
AT2G14910;25,12654234;39,72858644;26,79454063;50,64869151
AT2G14920;0;0;0;0
AT2G14935;0;0;0;0
AT2G14945;0;0;0;0
AT2G14960;0,712226736;0,37700885;0;0,715124785
AT2G15000;5,081664264;8,175244748;1,847465981;6,252869541
AT2G15010;0;0;0;0
AT2G15020;14,81028913;18,58886663;12,26745739;14,30843508
AT2G15025;0;0;0;0
AT2G15029;0;0;0;0
AT2G15042;0,184831927;0;0;0
AT2G15050;7,511041406;9,939703678;7,234525969;9,046115691
AT2G15080;1,664656197;1,082133916;1,082979783;1,392858066
AT2G15090;7,019446918;10,0812527;4,756305496;6,556287473
AT2G15110;0;0;0;0
AT2G15128;6,012268707;3,978154702;14,59796907;6,288263142
AT2G15130;0;0;0;0
AT2G15170;0;0;0;0
AT2G15180;0;0;0;0
AT2G15185;0;0;0;0
AT2G15220;1,991564009;1,506015709;1,255994092;0,952222704
AT2G15230;4,348824636;5,929391873;4,36325491;8,435322716
AT2G15240;7,081116477;7,950951621;4,168039653;8,618096395
AT2G15260;0;0;0;0
AT2G15270;11,38036577;6,588818726;5,651973414;7,439239878
AT2G15280;4,262879485;7,286631189;2,82283622;7,133708554
AT2G15290;29,55111601;27,54660404;35,9370348;28,69164474
AT2G15292;7,126363228;11,90057142;9,213298515;13,84221503
AT2G15300;0,536448218;0,283962558;0,094728174;0,897718374
AT2G15310;0,263129844;1,392846898;1,39393564;0,880668397
AT2G15318;0;0;0;0
AT2G15320;1,086307641;4,951597103;2,237953109;3,787249392
AT2G15325;0;0;0;0
AT2G15327;0;0;0;0
AT2G15340;0;0;0;0
AT2G15345;0;0;0;0
AT2G15350;0;0;0;0,329163404
AT2G15360;0;0;0;0
AT2G15370;1,389210862;0,306401016;1,686522857;0,581193149
AT2G15390;0,818310841;2,165816119;2,745511482;2,191041456
AT2G15400;0,487605572;3,22635347;0,21525836;1,631965461
AT2G15420;0;0;0;0
AT2G15430;4,112677355;7,256658036;7,26233032;10,46117664
AT2G15440;1,950422289;2,796173007;4,089908841;2,447948192
AT2G15450;0;0;0;0
AT2G15460;0;0;0;0
AT2G15470;0;0;0;0
AT2G15480;5,77430099;7,507336294;2,414958597;5,594365149
AT2G15490;12,02093725;7,406831749;11,96127547;11,17578743
AT2G15500;0;0;0;0
AT2G15530;5,565043027;6,909878026;8,917070603;9,31281196
AT2G15535;0;0;0;0
AT2G15555;0;0;0;0
AT2G15560;5,05564753;4,46024598;6,121690152;4,955356594
AT2G15570;3,952722461;7,510918039;5,637591802;7,123498094
AT2G15580;4,031117513;9,483665186;4,576055583;6,906482747
AT2G15590;0;0,334272214;0;0
AT2G15610;0;0;0;0
AT2G15620;155,0308393;129,4526797;119,2718154;122,2881894
AT2G15630;0,301324105;0,797511865;0,133022542;1,008500642
AT2G15640;0;0;0;0
AT2G15660;0;0;0;0
AT2G15670;0;0;0;0
AT2G15680;0,986533255;1,740699271;0,435514979;0
AT2G15690;7,674179072;8,488255325;8,899408893;8,721292059
AT2G15695;3,416678661;6,980479132;9,208733207;9,328773221
AT2G15710;0;0;0;0
AT2G15730;3,083126981;2,240023365;0,160126737;3,034972763
AT2G15740;0;0;0;0
AT2G15760;1,142934869;0;0;1,338849713
AT2G15770;0;0;0;0
AT2G15780;0;0;0;0,241505758
AT2G15790;5,084844279;9,532759008;11,97202879;6,559193628
AT2G15820;4,795166658;7,755810028;6,249819401;5,827289069
AT2G15830;0,432948698;1,909802529;0;1,086775913
AT2G15860;8,972346344;8,03208378;10,36832224;11,04026324
AT2G15880;1,059420825;0,415401452;0,935383853;0,492468336
AT2G15890;3,149106772;1,736398594;0,173775588;1,646833584
AT2G15900;4,61297677;7,043726032;4,542838319;5,715456989
AT2G15910;4,49594697;4,462268767;3,14256958;6,583268079
AT2G15950;0;0;0;3,703088295
AT2G15960;1,241494447;2,190568304;1,826900497;2,770102413
AT2G15970;53,89370997;34,8155942;46,28373053;38,19451513
AT2G15980;1,27800899;2,63082958;2,444822724;1,960458509
AT2G16005;1,172945674;0,344936113;0;3,271439966
AT2G16015;0;0;0;0
AT2G16016;0;0;0;0
AT2G16018;0;0;0;0
AT2G16019;0;0;0;0
AT2G16020;0;0;0;0
AT2G16030;0;0;0;0
AT2G16040;0;0;0;0
AT2G16050;1,10355062;3,164154216;4,87173466;1,385051206
AT2G16060;0,97050835;2,283231938;0,285627083;1,624095577
AT2G16070;8,669316457;11,752319;15,30862607;12,20765936
AT2G16090;2,826918395;3,19231151;4,892047961;4,25763168
AT2G16120;0;0;0;0
AT2G16130;0;0;0;0
AT2G16145;0;0;0;0
AT2G16190;0;0;0;0
AT2G16200;0;0;0;0
AT2G16210;0;0;0;0
AT2G16220;0;0;0;0
AT2G16225;0;0;0;0
AT2G16230;0,383684818;0,338498413;0,169381503;0,642076718
AT2G16240;0;0;0;0
AT2G16245;0;0;0;0
AT2G16250;2,617663911;3,375251636;3,022322592;5,644138368
AT2G16270;3,522294489;5,489873033;4,250202557;3,83134559
AT2G16280;35,09298663;29,13123323;32,81459657;32,83221406
AT2G16290;0;0;0;0
AT2G16300;0;0;0;0
AT2G16340;0;0;0;0
AT2G16360;0,97446557;0;0;0
AT2G16365;4,846391505;7,093665419;8,071704859;6,543445338
AT2G16370;9,351841355;8,371809378;7,042673821;9,205778411
AT2G16380;4,738827386;5,574316819;4,691157744;4,205399956
AT2G16385;1,945955673;0,858390633;3,436246432;0
AT2G16390;2,159294957;2,449280146;4,17610943;3,097258748
AT2G16400;6,749239004;8,108097191;8,621587205;9,852651326
AT2G16405;3,991730887;3,521626366;4,739682241;7,255813609
AT2G16430;25,85995968;10,41196046;18,54164699;14,08625743
AT2G16440;5,484320981;9,084408069;5,336320525;7,67932325
AT2G16450;0;0;0;0
AT2G16460;6,219899608;6,964757332;4,435582739;4,603839502
AT2G16485;8,705699793;10,97204725;10,5032053;10,17987958
AT2G16490;0;0;0;0
AT2G16500;38,90243003;37,40593201;39,26833655;42,8826768
AT2G16505;0;0;0;0
AT2G16510;15,23894472;17,06386898;22,76960963;28,28060564
AT2G16520;0;0;0;0
AT2G16530;2,334434003;1,544631496;1,889358634;0,651092447
AT2G16535;0;0;0;0
AT2G16570;2,376878258;3,14543141;3,410214262;2,858887746
AT2G16575;0;0;0;0,521765865
AT2G16580;1,025698202;1,508170238;0,301869825;2,574679415
AT2G16586;66,03422112;79,32922252;22,32878386;212,3103956
AT2G16592;0;0;0;0
AT2G16594;0;0;0;0
AT2G16595;0,496726799;1,752909944;0;1,246869948
AT2G16600;83,7294178;92,44132459;74,13759721;104,48714
AT2G16620;0;0;0;0
AT2G16630;3,150793423;7,412602038;10,0148349;5,272689991
AT2G16640;9,281074994;16,44107764;12,42174092;15,65466452
AT2G16650;1,837008044;4,363327109;2,370514792;5,438859615
AT2G16660;3,519229575;5,456870841;1,506520357;6,960021373
AT2G16676;0;0;0;0
AT2G16700;4,915463148;2,639651947;2,453021325;2,682317477
AT2G16710;4,435966239;5,870316452;2,611068924;5,258213541
AT2G16720;4,959536832;2,40649981;4,159930627;5,187205393
AT2G16730;0,10718138;0;0;0
AT2G16740;9,015131968;10,7065317;15,61314092;11,60489041
AT2G16750;1,285917036;2,495845242;0,908289513;2,04431993
AT2G16760;1,559462846;2,063708312;1,606361122;1,522313622
AT2G16770;2,559439691;2,634351441;1,883150446;1,606158778
AT2G16780;5,022860048;10,63516768;6,20869715;11,09525572
AT2G16790;4,240592567;1,33613561;7,755644127;0,760329916
AT2G16800;12,54355232;16,89067342;14,18371229;9,574836033
AT2G16810;0;0;0;0
AT2G16835;0;0;0;0
AT2G16850;6,264987798;8,95781547;6,485187121;10,12261153
AT2G16860;12,05799467;12,51521123;4,383747882;12,01803614
AT2G16870;0,360260307;1,032955941;0,318081036;0,904315513
AT2G16880;2,397764193;4,342096776;4,01122232;4,012534485
AT2G16890;2,454302245;3,608766782;3,972746396;2,509923774
AT2G16900;2,409721577;4,001749926;2,252743852;5,930212572
AT2G16910;0;0;0;0
AT2G16920;8,132219704;7,979791568;9,37808922;11,03983198
AT2G16930;7,381858876;8,140625453;6,246024673;9,779584531
AT2G16940;15,22135061;20,69346565;19,71822205;19,83486604
AT2G16950;13,55563382;18,10261307;14,83771109;23,38383727
AT2G16953;0;0;0;0
AT2G16960;0;0;0;0
AT2G16970;0,190922853;0;0,168569609;0,638999059
AT2G16980;0,490986505;0,577550965;2,745511482;2,464921638
AT2G16990;1,593251207;1,405614662;1,406713383;1,575495747
AT2G17000;0;0;0;0
AT2G17010;0,110297764;0,291924125;0;0
AT2G17020;3,664206354;5,38779044;3,594667929;6,813177782
AT2G17030;4,198027021;3,879990283;3,000517881;3,847123097
AT2G17033;8,744854966;13,80574824;9,075570213;14,37732499
AT2G17036;0,438610105;1,741298273;2,710803491;1,83497837
AT2G17040;0,242688684;0;0,214274697;0
AT2G17043;0;0;0;0
AT2G17050;0;0;0,251311011;0,238161998
AT2G17055;0,410631754;0;0;0
AT2G17060;0,400918774;0,282962187;0;0,134183371
AT2G17070;0,84373409;0;0;0
AT2G17080;1,610971898;1,136998715;0;0,269587823
AT2G17090;0;0;0;0
AT2G17110;1,920222413;4,423427459;4,144317968;3,838219404
AT2G17120;7,272100947;7,776567975;8,755477487;8,850534679
AT2G17130;10,91414528;9,062391371;15,11579189;9,311190447
AT2G17140;1,289680305;0,70018165;1,839413514;1,245123088
AT2G17150;1,560553888;2,884656955;3,608639742;3,233293511
AT2G17160;0;0;0;0
AT2G17170;0;0;0;0
AT2G17180;0;0;0;0
AT2G17190;15,25453284;13,08417903;24,94172665;20,2094074
AT2G17200;16,32110993;16,18171025;18,93916555;14,30656551
AT2G17210;0,720928148;0,890434627;1,273043785;0,603218003
AT2G17220;4,046352273;9,519506703;7,74064507;10,43918224
AT2G17230;6,169765496;8,645010447;14,25939534;10,02111365
AT2G17240;22,95199819;43,87272653;19,92703232;40,64950704
AT2G17250;8,67075487;8,742404115;7,928996716;9,587004098
AT2G17260;0,677773227;1,623012979;1,966235661;1,296249686
AT2G17265;15,54941065;15,10986058;17,31033442;14,51903925
AT2G17270;2,10267106;2,023680377;1,518946664;2,239179965
AT2G17280;1,041340658;2,067080385;4,137392303;1,742629786
AT2G17290;4,591850275;5,650176493;8,21516348;5,763168131
AT2G17295;0;0;0;3,374966547
AT2G17300;2,827420066;5,487759105;1,248192886;5,441272596
AT2G17305;0;0;0;0
AT2G17310;0;0;0;0
AT2G17320;5,879155747;5,394240768;9,343483724;10,62554044
AT2G17340;11,70397806;20,31812662;11,66705412;15,32130844
AT2G17350;4,623703625;7,478481875;7,824524258;4,513558647
AT2G17360;103,2247261;102,7135155;148,9461229;127,4574152
AT2G17370;2,387419174;3,593021171;4,587782739;6,110340492
AT2G17380;15,12238434;12,70612123;21,29938908;20,18496942
AT2G17390;26,83592882;32,43726142;23,88054549;37,65952393
AT2G17410;15,15824215;17,70247075;15,79062251;15,60315643
AT2G17420;23,93200701;26,84808718;23,21696636;28,55343742
AT2G17430;0;0,953497792;1,431364663;0,301438504
AT2G17440;3,713231126;7,037173101;3,278486089;8,4002728
AT2G17442;0,885754667;0,976799626;0,782050526;1,852830835
AT2G17450;1,529870844;4,62753798;1,54371839;4,571713944
AT2G17470;0;0,294061645;0;0,13944684
AT2G17480;5,963348701;8,806536122;6,63867992;9,328528365
AT2G17500;18,77693955;20,50196414;16,25024795;30,02223742
AT2G17510;9,646932571;7,446965094;8,251298935;10,17385847
AT2G17520;6,402884959;7,908347727;8,479852945;8,304045285
AT2G17525;2,924674419;2,948841947;2,828182501;3,146330264
AT2G17530;4,223640903;6,624398994;4,972182797;5,628257909
AT2G17540;5,887846295;5,817769479;5,822317032;5,123563406
AT2G17550;3,546949138;3,721242185;3,216312187;4,652255331
AT2G17560;27,98726989;19,93146716;27,68769198;21,4426446
AT2G17570;1,43075798;0,901612997;0,180463551;3,420427931
AT2G17580;2,698437244;3,312199497;5,17935708;4,123026143
AT2G17590;0,289156299;0,255102479;0;0
AT2G17600;0;0;0;0
AT2G17620;0,965606792;1,363020278;4,262767827;1,777482381
AT2G17630;7,771957109;10,1923278;13,90949291;12,83021231
AT2G17640;3,436199585;6,66934347;9,303927479;3,641858222
AT2G17650;1,892395221;1,797953884;2,313461936;1,705213797
AT2G17660;0;0;0;0,470233434
AT2G17670;2,279562279;4,453148136;4,887915689;4,49593142
AT2G17680;0;0;0;0
AT2G17690;0;0,173318701;0;0
AT2G17695;6,749239004;5,574316819;6,592978451;7,569719921
AT2G17700;6,180406127;4,945328985;6,472023683;7,576548717
AT2G17705;1,115461755;3,608345689;2,954590536;4,044446492
AT2G17710;2,807491114;3,40567429;0;2,642732616
AT2G17720;8,314569065;12,68820005;14,28538273;16,54638042
AT2G17723;0;0;0;0
AT2G17730;3,030915423;2,317436982;3,389670802;3,550456247
AT2G17740;0;0,265711656;0;0
AT2G17750;0;0;0;0
AT2G17760;7,564397424;6,812573533;6,678757901;6,856756961
AT2G17770;1,21529459;0,214433968;0;0,20337327
AT2G17780;1,009984918;2,56173829;2,229339751;3,16904545
AT2G17785;0;0;0;0
AT2G17787;1,229518617;4,881234194;1,990205429;3,429226459
AT2G17790;11,28268022;12,0653619;8,049861991;14,78056701
AT2G17800;10,98036669;13,1746102;10,47036839;13,96505799
AT2G17810;0;0;0;0
AT2G17820;8,618090418;7,925308429;11,09120797;9,716469126
AT2G17830;1,228728438;2,16804318;1,627303399;2,227564681
AT2G17840;8,793919002;7,454017145;9,591227611;6,925256032
AT2G17845;0;0;0;0
AT2G17850;0,515615277;0;0;0
AT2G17860;0;0,312358814;0;0,592494127
AT2G17870;4,375060524;7,558797379;5,955193955;5,643608248
AT2G17880;0,749765274;1,102442872;1,103304614;1,254693446
AT2G17890;0;0;0;0
AT2G17900;1,612058557;3,476506189;3,795516716;2,997440778
AT2G17905;0;0;0;0
AT2G17920;0;0;0;0
AT2G17930;8,966405868;11,60972798;14,73888225;14,07804882
AT2G17940;0;0;0;0
AT2G17950;0;0;0;0
AT2G17960;0;0;0;0
AT2G17970;4,056367996;2,385767459;4,244679703;2,262707416
AT2G17972;15,82558246;22,26342685;12,83980001;16,82047086
AT2G17975;0,85735491;4,538307427;6,308131762;5,499833378
AT2G17980;14,2117729;15,61111168;14,2701139;17,37067391
AT2G17990;5,927425916;9,557097763;6,496687849;9,748219603
AT2G18000;0,270501054;0,238644255;1,194153975;2,037012916
AT2G18010;0;1,29103528;0;0,306110628
AT2G18020;184,4103525;160,2998848;233,2151208;235,5353249
AT2G18025;0;0;0;0
AT2G18030;4,052785265;8,715257838;4,920142198;8,477658417
AT2G18040;26,98577751;27,41489674;27,91766509;28,28158451
AT2G18050;1,329093812;1,172566975;3,813821476;1,668127365
AT2G18060;0;1,011840188;0;0,639765704
AT2G18070;0;0;0;0
AT2G18080;0;0;0;0
AT2G18090;8,449427311;11,65276403;13,548352;13,73336738
AT2G18100;0,631991752;1,003612214;0;0,423042217
AT2G18110;16,78603951;21,08421992;16,83032083;30,23307086
AT2G18120;0;0,909782952;0,455247049;0,431427762
AT2G18130;0;0;0;0
AT2G18140;0;0;0;0
AT2G18150;0,682821946;1,606416756;0,803836219;3,428001736
AT2G18160;43,00482934;35,88317103;46,20424445;53,1077053
AT2G18170;3,118925691;4,127416624;3,059735471;3,914520742
AT2G18180;0;0;0;0
AT2G18190;0;0,153367666;0;0
AT2G18193;1,889570165;9,244473785;1,516672111;11,35480659
AT2G18196;0,668029856;1,326051567;0,589816932;0,419217543
AT2G18200;0;0;0;0
AT2G18210;0,66385467;1,171345551;0;0,277731622
AT2G18220;6,471369648;7,422010804;13,14151414;8,44701213
AT2G18230;16,88627384;23,44990112;8,835098774;23,28693797
AT2G18240;1,929751652;4,043403266;1,916793406;1,816503569
AT2G18245;1,560311302;3,517860415;2,296050135;2,466039213
AT2G18250;6,200761456;2,431333469;0,60830849;8,070730813
AT2G18260;0,670842614;0,789117003;0;0,748413634
AT2G18270;0;0;1,134446277;0
AT2G18280;8,824160533;18,88569443;11,54226365;17,6380944
AT2G18290;9,665516131;8,25214087;4,955154774;8,087370914
AT2G18300;26,9641142;13,01941539;22,52028286;19,2077856
AT2G18310;0;0;0;0
AT2G18320;0;0;0;0
AT2G18328;24,76803073;12,60640952;13,03680564;13,94885277
AT2G18330;5,009348774;7,61118856;6,388567329;6,86930964
AT2G18340;0;0;0;0
AT2G18350;2,079660749;2,650179928;1,224116069;0,193344712
AT2G18360;1,864814873;2,673444126;6,997550113;1,755377626
AT2G18370;8,170519012;4,074245396;13,17323569;4,755805703
